Unnamed: 0,event_name,event_date,event_tag,event_lon,event_lat,event_depth,event_mw,model_author,extension,SDA_MDA,lon_asp1,lat_asp1,lon_asp2,lat_asp2,lon_asp3,lat_asp3,lon_asp4,lat_asp4,SGM,TELE,TRIL,LEVEL,GPS,INSAR,SURF,OTHER,SPOT,HR-GPS,SAR,BBR,SAT,LR-GPS,OTHERS,GNSS,NGAsubEQID,Nsubfaults,Dcoast_Smax,H_Smax,minDstations_Smax,EQID
71,"Pumqu-Xainza, Tibet",03/20/1993,s1993PUMQUx01WANG,87.4905145454546,29.0463718181818,8.25,6.29,Wang et al. (2014) ,mat,MDA,87.4692777777778,29.0099965517241,87.4303888888889,29.1027206896552,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,660.0,-999.0,-999.0,-999.0,-999
72,Tapu (Taiwan) ,12/15/1993,s1993TAPUTA01MAxx,120.507,23.194,15.21,5.65,Ma and Wu (2001) ,mat,MDA,120.523053846154,23.2198333333333,120.503992307692,23.21022,-999.0,-999.0,-999.0,-999.0,12,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,754.0,-999.0,-999.0,-999.0,-999
73,Nanao (Taiwan) ,06/05/1994,s1994NANAOT01MAxx,121.787,24.468,5.13,6.28,Ma and Wu (2001) ,mat,MDA,121.707081481481,24.4575666666667,121.697896296296,24.4575666666667,121.753007407407,24.4575666666667,121.762192592593,24.4685333333333,9,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,416.0,-999.0,-999.0,-999.0,-999
74,Northridge (Calif.),01/17/1994,s1994NORTHR01DREG,-118.537,34.213,17.5,6.66,Dreger (1994) ,mat,MDA,-118.56148125,34.3012666666667,-118.5891375,34.3392,-118.54304375,34.2633333333333,-118.64445,34.2348833333333,0,8,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,621.0,-999.0,-999.0,-999.0,-999
75,Northridge (Calif.),01/17/1994,s1994NORTHR01HART,-118.537,34.213,17.5,6.73,Hartzell et al. (1996) ,mat,MDA,-118.522079310345,34.2257041666667,-118.569251724138,34.3189125,-118.522079310345,34.2816291666667,-118.606989655172,34.2629875,35,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,196.0,-999.0,-999.0,-999.0,-999
76,Northridge (Calif.),01/17/1994,s1994NORTHR01HUDN,-118.537,34.213,17.5,6.81,Hudnut et al. (1996) ,mat,MDA,-118.551655555556,34.2955,-118.430611111111,34.3239454545455,-999.0,-999.0,-999.0,-999.0,0,0,0,0,66,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,130.0,-999.0,-999.0,-999.0,-999
77,Northridge (Calif.),01/17/1994,s1994NORTHR01SHEN,-118.537,34.213,17.5,6.84,Shen et al. (1996) ,mat,MDA,-118.535758139535,34.2901,-118.692118604651,34.2994066666667,-118.728909302326,34.3366333333333,-999.0,-999.0,0,0,0,0,66,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,226.0,-999.0,-999.0,-999.0,-999
78,Northridge (Calif.),01/17/1994,s1994NORTHR01WALD,-118.537,34.213,17.5,6.8,Wald et al. (1996) ,mat,MDA,-118.567288888889,34.3315818181818,-118.539211111111,34.3029454545455,-118.529851851852,34.2265818181818,-118.623444444444,34.2552181818182,38,13,0,0,26,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,196.0,-999.0,-999.0,-999.0,-999
79,Northridge (Calif.),01/17/1994,s1994NORTHR01ZENG,-118.537,34.213,17.5,6.71,Zeng and Anderson (2000) ,mat,MDA,-118.6159,34.2765458333333,-118.55905,34.2949541666667,-118.52115,34.2673416666667,-118.5401,34.2121166666667,10,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,1728.0,-999.0,-999.0,-999.0,-999
80,Sanrikuki (Japan),12/28/1994,s1994SANRIK01HAYE,143.49,40.45,26.0,7.72,Hayes (2017) ,mat,MDA,143.633052631579,40.4157894736842,143.312010526316,40.5084,-999.0,-999.0,-999.0,-999.0,0,72,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,4000094,266.0,152.96371326439342,22.9327,166.71243814754678,-999
81,Sanrikuki (Japan),12/28/1994,s1994SANRIK01NAGA,143.75,40.43,10.0,7.7,Nagai et al. (2001) ,mat,MDA,143.140494117647,40.3418952380952,143.795488235294,40.3885047619048,-999.0,-999.0,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000094,154.0,109.70135137178042,15.7523,129.11713798037343,-999
82,Sanrikuki (Japan),12/28/1994,s1994SANRIK01NAKA,143.75,40.43,10.0,7.88,Nakayama and Takeo (1997) ,mat,MDA,143.222323076923,40.1762736842105,142.670538461538,40.3657473684211,143.82008974359,40.8868,142.670538461538,40.8868,21,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000094,187.0,111.4952783992737,15.317,121.99896883415012,-999
83,Taiwan (9404060112P160),04/06/1994,s1994TAIWAN01MAxx,120.421,23.533,13.44,4.54,Ma and Wu (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,441.0,-999.0,-999.0,-999.0,-999
84,Taiwan (9404060112P066),04/06/1994,s1994TAIWAN02MAxx,120.421,23.533,13.44,4.54,Ma and Wu (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,12,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,441.0,-999.0,-999.0,-999.0,-999
85,Colima (Mexico),10/09/1995,s1995COLIMA01HAYE,-104.579,18.864,16.0,7.89,Hayes (2017) ,mat,MDA,-104.61868,18.80954,-105.585139666667,18.9810588461538,-999.0,-999.0,-999.0,-999.0,0,37,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,240.0,-999.0,-999.0,-999.0,-999
86,Colima (Mexico),10/09/1995,s1995COLIMA01MEND,-104.579,18.864,16.55,7.96,Mendoza and Hartzell (1999) ,mat,MDA,-105.334446478873,19.0390935483871,-105.741538028169,19.1297817204301,-104.927354929577,19.5106720430108,-105.958653521127,19.2930204301075,0,38,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,200.0,-999.0,-999.0,-999.0,-999
87,"Copala, Mexico  ",09/14/1995,s1995COPALA01COUR,-98.76,16.48,15.9228102934493,7.3,Courboulex et al. (1997) ,mat,SDA,-98.7201266666667,16.2960666666667,-98.68944,16.5266514705882,-98.8073729411765,16.4717073529412,-98.7257270588235,16.306875,2,0,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,3000177,165.0,15.832209970616026,15.5232,29.587348492087123,-999
88,Kobe (Japan),01/16/1995,s1995KOBEJA01CHOx,135.04,34.6,14.0,6.8,Cho and Nakanishi (2000) ,mat,SDA,135.107,34.64625,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18,0,51,105,34,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,52.0,-999.0,-999.0,-999.0,-999
89,Kobe (Japan),01/17/1995,s1995KOBEJA01HORI,135.043,34.607,14.0,7.01,Horikawa et al. (1996) ,mat,MDA,134.998615555556,34.5939724137931,135.063466666667,34.6316137931035,135.109788888889,34.6598448275862,135.276548888889,34.7633586206897,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,48.0,-999.0,-999.0,-999.0,-999
90,Kobe (Japan),01/17/1995,s1995KOBEJA01IDEx,135.012,34.595,14.3,6.89,Ide et al. (1996) ,mat,MDA,134.97658125,34.5609193548387,135.23470625,34.7289580645161,-999.0,-999.0,-999.0,-999.0,18,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,4141.0,-999.0,-999.0,-999.0,-999
91,Kobe (Japan),01/17/1995,s1995KOBEJA01KOKE,135.012,34.595,14.3,6.87,Koketsu et al. (1998) ,mat,MDA,135.242658181818,34.7424888888889,135.142638181818,34.6866722222222,135.297214545455,34.7703972222222,135.060803636364,34.6401583333333,18,17,0,0,23,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,72.0,-999.0,-999.0,-999.0,-999
92,Kobe (Japan),01/17/1995,s1995KOBEJA01SEKI,135.044,34.598,16.37,6.99,Sekiguchi et al. (1996) ,mat,MDA,134.933084615385,34.5439972972973,135.235669230769,34.7292405405405,135.015607692308,34.6088324324324,135.153146153846,34.6736675675676,25,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,310.0,-999.0,-999.0,-999.0,-999
93,Kobe (Japan),01/17/1995,s1995KOBEJA01WALD,135.012,34.595,14.3,6.92,Wald (1996) ,mat,MDA,134.99368490566,34.6015189189189,134.947656603774,34.5641135135135,135.113358490566,34.6763297297297,134.901628301887,34.5267081081081,19,13,0,0,20,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,144.0,-999.0,-999.0,-999.0,-999
94,Kobe (Japan),01/17/1995,s1995KOBEJA01YOSH,135.012,34.595,14.3,6.86,Yoshida et al. (1996) ,mat,MDA,135.055125925926,34.6114055555556,135.109837037037,34.6481833333333,134.954822222222,34.5654333333333,135.228377777778,34.7309333333333,18,17,0,0,23,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,60.0,-999.0,-999.0,-999.0,-999
95,Kobe (Japan),01/17/1995,s1995KOBEJA01ZENG,135.012,34.595,14.3,6.9,Zeng and Anderson (2000) ,mat,MDA,134.954688679245,34.5493571428571,135.109709433962,34.6407142857143,135.182660377358,34.7046642857143,135.24649245283,34.7686142857143,21,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,4800.0,-999.0,-999.0,-999.0,-999
96,Kobe (Japan),01/17/1995,s1995KOBEJA02SEKI,135.044,34.598,16.37,7.02,Sekiguchi et al. (2002)a ,mat,MDA,134.942253846154,34.5532594594595,134.896407692308,34.5162108108108,135.2265,34.7199783783784,135.336530769231,34.8033378378378,25,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,310.0,-999.0,-999.0,-999.0,-999
97,Taiwan (9507141652),07/14/1995,s1995TAIWAN01MAxx,121.743,24.368,9.83,5.07,Ma and Wu (2001) ,mat,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,9,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,486.0,-999.0,-999.0,-999.0,-999
98,Taiwan (9510312227P000),10/31/1995,s1995TAIWAN02MAxx,120.359,23.291,10.65,4.93,Ma and Wu (2001) ,mat,SDA,120.350025,23.28426,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,10,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,546.0,-999.0,-999.0,-999.0,-999
99,Taiwan (9510312227P195),10/31/1995,s1995TAIWAN03MAxx,120.359,23.291,10.65,4.93,Ma and Wu (2001) ,mat,SDA,120.361114285714,23.2931,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,10,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,546.0,-999.0,-999.0,-999.0,-999
100,Hyuga-nada1 (Japan),10/19/1996,s1996HYUGAx01YAGI,131.958,31.835,11.6,6.81,Yagi et al. (1999) ,mat,SDA,131.9552375,31.8567857142857,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,11,0,0,0,22,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000165,121.0,44.73228559959161,2.13485,51.674387167685786,-999
101,Hyuga-nada2 (Japan),12/02/1996,s1996HYUGAx02YAGI,131.588,31.803,20.4,6.68,Yagi et al. (1999) ,mat,MDA,131.631846341463,31.84354,131.650134146342,31.71538,-999.0,-999.0,-999.0,-999.0,11,0,0,0,22,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,100.0,-999.0,-999.0,-999.0,-999
102,Nazca Ridge (Peru),11/12/1996,s1996NAZCAR01HAYE,-75.57,-14.973,21.0,7.7,Hayes (2017) ,mat,MDA,-75.0257737623762,-15.3404064171123,-75.586750990099,-14.9962117647059,-74.6186128712871,-15.8385828877005,-74.4647965346535,-15.4038106951872,0,28,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,300.0,-999.0,-999.0,-999.0,-999
103,Nazca Ridge (Peru),11/12/1996,s1996NAZCAR01SALI,-75.63,-14.99,21.0,7.84,Salichon et al. (2003) ,mat,MDA,-75.3783783783784,-15.2695567073171,-75.133772972973,-15.2513993902439,-74.916345945946,-15.5691524390244,-75.6773405405405,-15.051668902439,0,13,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,54.0,-999.0,-999.0,-999.0,-999
104,Nazca Ridge (Peru),11/12/1996,s1996NAZCAR01SPEN,-75.63,-14.99,21.0,8.06,Spence et al. (1999) ,mat,MDA,-74.8547413427562,-15.4469023166023,-75.6412766784452,-14.9951648648649,-75.5779922261484,-15.4197980694981,-75.3067731448763,-15.2842768339768,0,28,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,250.0,-999.0,-999.0,-999.0,-999
105,"Pumqu-Xainza, Tibet",07/03/1996,s1996PUMQUx01WANG,88.289446888889,30.145636,8.25,6.08,Wang et al. (2014) ,mat,SDA,88.282312,30.14725,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,450.0,-999.0,-999.0,-999.0,-999
106,Colfiorito Sequence # 1 (Italy),09/26/1997,s1997COLFIO01HERN,12.8917,43.0225,4.04,5.72,Hernandez et al. (2004) ,mat,MDA,12.9028,43.02632,12.9139,42.99368,-999.0,-999.0,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,9.0,-999.0,-999.0,-999.0,-999
107,Colfiorito Sequence # 2 (Italy),09/26/1997,s1997COLFIO02HERN,12.8622,43.0305,5.1,5.97,Hernandez et al. (2004) ,mat,MDA,12.8594181818182,43.0613333333333,12.8295818181818,43.0716111111111,12.8196363636364,43.0818888888889,-999.0,-999.0,9999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,15.0,-999.0,-999.0,-999.0,-999
108,Colfiorito Sequence # 3 (Italy),10/14/1997,s1997COLFIO03HERN,12.926,42.919,5.58,5.86,Hernandez et al. (2004) ,mat,MDA,12.9167222222222,42.9341714285714,12.9683333333333,42.8953142857143,12.9786555555556,42.9050285714286,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,24.0,-999.0,-999.0,-999.0,-999
109,Kagoshimaen-hoku-seibu (Japan),03/26/1997,s1997KAGOSH01HORI,130.3875,31.9681,7.6,6.1,Horikawa (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,9,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,150.0,-999.0,-999.0,-999.0,-999
110,Kagoshimaen-hoku-seibu (Japan),03/26/1997,s1997KAGOSH01MIYA,131.35,34.43,7.7,6.04,Miyakoshi et al. (2000) ,mat,MDA,131.341663157895,34.42975,131.313936842105,34.42975,131.369389473684,34.42975,131.378631578947,34.419275,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,54.0,-999.0,-999.0,-999.0,-999
111,Kagoshimaen-hoku-seibu (Japan),05/13/1997,s1997KAGOSH02HORI,130.34,31.952,7.7,6.01,Horikawa (2001) ,mat,MDA,130.40334,31.94255,130.38282,31.9316,130.33152,31.94255,130.3623,31.92065,9,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,170.0,-999.0,-999.0,-999.0,-999
112,Yamaguchi (Japan),06/25/1997,s1997YAMAGU01IDEx,131.676,34.441,7.5,5.81,Ide (1999) ,mat,MDA,131.687766666667,34.4475333333333,131.658106666667,34.4278222222222,131.667993333333,34.4376777777778,131.70754,34.4573888888889,0,10,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,221.0,-999.0,-999.0,-999.0,-999
113,Yamaguchi (Japan),06/25/1997,s1997YAMAGU01MIYA,131.35,34.43,8.2,5.82,Miyakoshi et al. (2000) ,mat,SDA,131.355438461538,34.4347125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,56.0,-999.0,-999.0,-999.0,-999
114,Zirkuh (East Iran),05/10/1997,s1997ZIRKUH01SUDH,59.8,33.82,10.0,7.2,Sudhaus and Jonsson (2011) ,mat,MDA,59.8060285714286,33.8554333333333,60.2239714285714,33.1988333333333,60.0059142857143,33.5271333333333,-999.0,-999.0,0,0,0,0,0,5800,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,534.0,-999.0,-999.0,-999.0,-999
115,Antarctica Strike-Slip Segment,03/25/1998,s1998ANTARC01ANTO,149.74,-62.86,12.0,7.98,Antolik et al. (2000) ,mat,MDA,149.200545053272,-62.8544,149.101463013699,-62.8544,149.290619634703,-62.8544,148.362851445967,-62.8544,0,21,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,427.0,-999.0,-999.0,-999.0,-999
116,Antarctica Normal-Faulting Segment,03/25/1998,s1998ANTARC02ANTO,149.74,-62.86,12.0,7.76,Antolik et al. (2000) ,mat,MDA,150.556052112676,-63.1351215189873,150.972492488263,-63.0527544303797,-999.0,-999.0,-999.0,-999.0,0,21,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,216.0,-999.0,-999.0,-999.0,-999
117,Ceram Sea ,11/29/1998,s1998CERAMS01HAYE,124.89,-2.07,16.0,7.69,Hayes (2017) ,mat,MDA,124.986786440678,-1.83578853503185,124.89466779661,-2.22634904458599,125.005210169492,-1.42706242038217,-999.0,-999.0,0,51,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,189.0,-999.0,-999.0,-999.0,-999
118,Hida Swarm EV05 (Japan),08/12/1998,s1998HIDASW05IDEx,137.6256,36.2351,3.32,4.54,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,256.0,-999.0,-999.0,-999.0,-999
119,Hida Swarm EV07 (Japan),08/14/1998,s1998HIDASW07IDEx,137.6307,36.3017,3.69,4.41,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,625.0,-999.0,-999.0,-999.0,-999
120,Hida Swarm EV08 (Japan),08/16/1998,s1998HIDASW08IDEx,137.641,36.318,2.62,4.11,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,825.0,-999.0,-999.0,-999.0,-999
121,Hida Swarm EV09 (Japan),08/16/1998,s1998HIDASW09IDEx,137.6327,36.3222,3.35,5.13,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,575.0,-999.0,-999.0,-999.0,-999
122,Hida Swarm EV10 (Japan),08/17/1998,s1998HIDASW10IDEx,137.6228,36.3512,3.03,4.45,Ide (2001) ,mat,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,399.0,-999.0,-999.0,-999.0,-999
123,Hida Swarm EV11 (Japan),08/22/1998,s1998HIDASW11IDEx,137.6529,36.2396,2.64,4.33,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,609.0,-999.0,-999.0,-999.0,-999
124,Hida Swarm EV16 (Japan),09/18/1998,s1998HIDASW16IDEx,137.6577,36.3337,1.85,4.41,Ide (2001) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,725.0,-999.0,-999.0,-999.0,-999
125,Iwate (Japan),09/03/1998,s1998IWATEJ01MIYA,140.8966,39.8132,7.5,6.27,Miyakoshi et al. (2000) ,mat,MDA,140.900153333333,39.7827454545455,140.90986,39.7921818181818,140.929273333333,39.8393636363636,140.919566666667,39.8016181818182,7,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,36.0,-999.0,-999.0,-999.0,-999
126,Iwate (Japan),09/03/1998,s1998IWATEJ01NAKA,140.8966,39.8132,3.0,6.3,Nakahara et al. (2002) ,mat,MDA,140.907107692308,39.77835,140.916830769231,39.7885,-999.0,-999.0,-999.0,-999.0,7,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,100.0,-999.0,-999.0,-999.0,-999
127,"Pumqu-Xainza, Tibet",08/25/1998,s1998PUMQUx01WANG,88.309966590389,30.1345346681922,8.25,6.16,Wang et al. (2014) ,mat,MDA,88.3251090909091,30.18985,88.2783363636364,30.09835,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,874.0,-999.0,-999.0,-999.0,-999
128,Rueyli (Taiwan) ,07/17/1998,s1998RUEYLI01MAxx,120.66,23.5,6.02,5.84,Ma and Wu (2001) ,mat,MDA,120.689233333333,23.5018428571429,120.65038,23.5018428571429,-999.0,-999.0,-999.0,-999.0,9,0,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,725.0,-999.0,-999.0,-999.0,-999
129,ChiChi (Taiwan),09/20/1999,s1999CHICHI01CHIx,120.84,23.869,8.0,7.68,Chi et al. (2001) ,mat,MDA,120.776553061224,24.3269545454545,120.868328571429,24.0721036363636,120.923393877551,24.5362963636364,-999.0,-999.0,21,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,416.0,-999.0,-999.0,-999.0,-999
130,ChiChi (Taiwan),09/20/1999,s1999CHICHI01HAYE,120.813,23.834,10.0,7.58,Hayes (2017) ,mat,MDA,120.751416,24.1252496350365,120.906014,24.2610817518248,121.024236,24.6142452554745,120.742322,24.6323562043796,0,65,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,162.0,-999.0,-999.0,-999.0,-999
131,ChiChi (Taiwan),09/20/1999,s1999CHICHI01JOHN,120.84,23.869,8.8,7.58,Johnsson et al. (2002) ,mat,MDA,120.741281081081,24.2590153846154,120.704740540541,24.1492461538462,120.914848648649,24.3047525641026,-999.0,-999.0,0,0,0,0,71,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,138.0,-999.0,-999.0,-999.0,-999
132,ChiChi (Taiwan),09/20/1999,s1999CHICHI01MAxx,120.84,23.869,7.0,7.69,Ma et al. (2000) ,mat,MDA,120.784706521739,24.4092412371134,120.885404347826,24.1374474226804,120.757243478261,24.1465072164948,120.857941304348,24.2733443298969,21,22,0,0,131,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,180.0,-999.0,-999.0,-999.0,-999
133,ChiChi (Taiwan),09/20/1999,s1999CHICHI01SEKI,120.84,23.869,7.0,7.63,Sekiguchi et al. (2002) ,mat,MDA,120.78635,24.2074631578947,120.82335,24.1249355263158,120.76785,23.9873894736842,121.06385,24.2166328947368,31,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,338.0,-999.0,-999.0,-999.0,-999
134,ChiChi (Taiwan),09/20/1999,s1999CHICHI01WUxx,120.84,23.869,6.9,7.67,Wu et al. (2001) ,mat,MDA,120.782896153846,24.2201813953488,120.948876923077,24.0922930232558,120.746011538462,23.8273813953488,-999.0,-999.0,47,0,0,0,60,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,4165.0,-999.0,-999.0,-999.0,-999
135,ChiChi (Taiwan),09/20/1999,s1999CHICHI01ZENG,120.84,23.869,6.8,7.61,Zeng and Chen (2001) ,mat,MDA,120.921153191489,24.1516152941176,120.865940425532,24.3162411764706,120.792323404255,24.0327188235294,120.930355319149,23.9869894117647,15,0,0,0,130,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,14112.0,-999.0,-999.0,-999.0,-999
136,ChiChi (Taiwan),09/20/1999,s1999CHICHI02MAxx,120.84,23.869,7.0,7.69,Ma et al. (2001) ,mat,MDA,120.817528571429,24.2316732673267,120.771933333333,23.8307940594059,121.054623809524,24.1223425742574,-999.0,-999.0,21,22,0,0,131,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,168.0,-999.0,-999.0,-999.0,-999
137,Duzce (Turkey),11/12/1999,s1999DUZCET01BIRG,31.16,40.76,10.0,6.71,Birgoren et al. (2004) ,mat,MDA,31.1573224489796,40.7421,31.0190775510204,40.7094,31.0835918367347,40.7203,31.1020244897959,40.7312,8,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,52.0,-999.0,-999.0,-999.0,-999
138,Duzce (Turkey),11/12/1999,s1999DUZCET01DELO,31.198,40.818,18.0,7.18,Delouis et al. (2004) ,mat,MDA,31.2206246575342,40.8052714285714,31.3398328767123,40.8052714285714,31.1014164383562,40.8350571428571,31.2939835616438,40.8648428571429,3,14,0,0,0,2,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,72.0,-999.0,-999.0,-999.0,-999
139,Hector Mine (Calif.),10/16/1999,s1999HECTOR01JIxx,-116.27,34.597,15.0,7.17,Ji et al. (2002) ,mat,MDA,-116.331717241379,34.643823255814,-116.26594137931,34.6253441860465,-116.190768965517,34.4035953488372,-116.153182758621,34.3573976744186,10,23,0,0,36,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,168.0,-999.0,-999.0,-999.0,-999
140,Hector Mine (Calif.),10/16/1999,s1999HECTOR01JONS,-116.27,34.59,15.0,7.16,Jonsson et al. (2002) ,mat,SDA,-116.305228571429,34.6154102040816,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,55,999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,714.0,-999.0,-999.0,-999.0,-999
141,Hector Mine (Calif.),10/16/1999,s1999HECTOR01KAVE,-116.27,34.59,6.0,7.24,Kaverina et al. (2002) ,mat,MDA,-116.342884313725,34.6790661971831,-116.287307843137,34.7797394366197,-116.259519607843,34.5143281690141,-116.194680392157,34.3678943661972,21,0,0,0,170,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,636.0,-999.0,-999.0,-999.0,-999
